id,title,date,time,category,summary
news_20260604_경제_0001,간편로밍·AI 상하차·음성 치매진단까지...뉴욕 달군 K스타트업,2026-06-04,08:41,경제,"중소기업진흥공단 주최 K테크 데모데이에서 12개 K스타트업이 투자유치를 위해 참여, 높은 관심을 받았다. AI 치매 진단 솔루션(보이노시스), 반값 로밍 서비스(가젯코리아), 조리 로봇(애니아이) 등 다양한 분야에서 혁신적인 아이디어를 제시했다. 투자사들은 K스타트업의 성장 가능성을 높게 평가했으며, 보이노시스는 400만달러 규모의 투자유치를 계획하고 있다. 중진공은 미국 시장 진출을 돕기..."
news_20260604_경제_0008,"김성환 장관, 산업용 전기료 인하 시사...“美·中 보다 비싸”",2026-06-04,16:01,경제,"김성환 기후에너지환경부 장관은 산업용 전기요금이 중국 등 경쟁국보다 높아 지역별 차등요금제 도입을 제안하며 전기요금 인하를 약속했다. 전기요금은 킬로와트시당 181원으로, 중국과 미국보다 높아 경쟁력 저하를 우려하고 있다. 지역별 차등요금제는 전력 생산량이 많은 지역의 전기요금을 낮추는 방안으로, 석유화학과 철강 등 제조업에 혜택을 줄 것으로 예상된다. 또한 LNG 가격 급등에 따른 전기요금..."
news_20260604_섹터_0029,"“비 내린다, 주식 들어가세요”…이 나라에선 미신 아닌 공식입니다 [오늘 나온 보고서]",2026-06-04,08:45,섹터,"하나증권은 인도 증시 투자를 결정할 때 남부 몬순 강수량을 주요 판단 요소로 꼽았다. 몬순이 인도의 농사와 내수 경제에 큰 영향을 미치기 때문이며, 올해 남서 몬순이 예년보다 약할 것으로 전망된다. 인도 증시는 지난해 급등했으나, 올 들어 글로벌 투자자들에게 외면받고 있다. 고유가와 루피화 약세 등이 증시 상승을 저해하고 있으며, 향후 대외 불확실성이 완화되면 재차 주목받을 여지가 있다. 김..."
news_20260604_섹터_0031,중동 긴장 재고조…3대 지수 동반 하락 [뉴욕증시],2026-06-04,09:20,섹터,"뉴욕증시 3대 지수는 중동 긴장 고조로 인해 하락세를 보였으며, 다우존스30 산업평균지수는 1.21% 하락한 5만687.07에 마감했다. S&P500 지수와 나스닥 종합지수도 각각 0.74%, 0.89% 하락해 9거래일 연속 상승세를 중단했다. 국제유가는 브렌트유가 1.9% 오른 97.81달러, WTI가 2.4% 상승한 96.02달러로 거래를 마쳤다. 반면, 기술주 중 AI 칩 대장주 엔비디..."
news_20260604_섹터_0037,"“여름철 모두 26도 챌린지해요”…LG전자, 에너지 절약 캠페인",2026-06-04,15:04,섹터,"LG전자는 여름철 에너지 절약을 위한 '씽큐(ThinQ) 26도 챌린지' 캠페인을 6월 1일부터 8월 31일까지 진행한다. 이 캠페인은 에어컨 희망 온도를 정부 권장 냉방온도인 26도로 설정하도록 장려하며, 지난 2년 동안 약 12만9000명의 참여자들이 283만 킬로와트시의 전력을 절약했다. 참여 방법은 LG 씽큐 앱에 에어컨 제품을 등록하고, 에너지 절약 선언과 개인정보 수집 동의를 하면..."
news_20260604_섹터_0042,[단독] 피지컬 AI 속도내는 LG…엔비디아와 전방위 협력,2026-06-04,17:55,섹터,"LG그룹은 구광모 회장의 지시로 엔비디아 블랙웰 GPU 1만장 도입을 결정, 약 7000억원 이상의 비용이 필요할 것으로 추정된다. 이는 AI 독자모델 개발과 피지컬AI 성장동력 확보를 위한 투자로, 특히 (주)LG의 LG AI 연구원에서 주도하는 엑사원 프로젝트와 LG전자의 홈 로봇 '클로이드' 개발에 활용될 예정이다. LG전자는 이미 CES 2026에서 엔비디아 젯슨 토르 GPU를 사용한..."
news_20260604_섹터_0045,"[단독] LG, 엔비디아 블랙월 GPU 1만장 도입",2026-06-04,18:04,섹터,"LG그룹은 엔비디아에서 블랙웰 그래픽처리장치(GPU) 1만장을 도입하여 AI 전환을 가속화할 계획이다. 이 GPU는 LG AI 연구원의 초거대 인공지능 모델인 '엑사원'과 휴머노이드 로봇 개발에 사용될 예정이며, LG유플러스의 AI 데이터센터에도 활용될 수 있다. LG는 구광모 회장의 지시로 이번 대규모 GPU 도입을 추진했으며, 칩 구매 및 설비 구축 등에 조단위 자금이 투입될 전망이다...."
news_20260604_경제_0004,[단독] 정부 “비상시에만 써라”…비축유 상환유예 반려에 정유업계 ‘긴장’,2026-06-04,11:42,경제,"정부가 정유사들의 비축유 스와프 상환 유예 요청을 거절, 대여 기간 연장이 어려워질 전망이다. 이로 인해 정유사들은 설비 가동률 하락을 우려하고 있다. 정부는 비상 시에만 비축유를 대여할 원칙을 고수하며, 정유사들의 신청이 비상 상황에 따른 수급 차질 해소를 위한 경우만 검토할 계획이다. 정유업계는 정부의 엄격한 제도 적용에 대해 불만을 나타내고 있다."
news_20260604_경제_0007,"“노후 소득 공백 없앤다” 국민연금·저고위, 초고령사회 대응 맞손",2026-06-04,15:03,경제,"국민연금공단과 저출산고령사회위원회는 저출산·고령화 대응을 위해 노후소득보장 강화와 연금제도 발전을 위한 협력을 확대하기로 했다. 저고위는 일·가정 양립, 돌봄, 주거 등 범정부 인구전략 종합계획을 준비하며 국민연금공단과 협력체계를 강화했다. 이들 기관은 연금제도의 재정 영향을 점검하고, 국민연금제도 개선, 노후소득보장 강화, 복지서비스 확대 방안 등을 논의했다. 저고위는 저출산·고령사회기본법..."
news_20260605_종목_0063,美브로드컴이 불지핀 반도체株 단기 고점론 … 삼전닉스 숨고르기,2026-06-05,17:58,종목,"삼성전자와 SK하이닉스 주가가 5일 각각 6.4%와 9.92% 하락하며 코스피는 5%대 급락했다. 브로드컴이 하반기 매출 가이던스를 시장 예상치를 밑돌게 발표하면서 반도체 시장에 충격이 가해졌다. 브로드컴의 3분기 AI 반도체 매출 전망도 시장 컨센서스를 밑돌게 되어 주가가 급락했다. 반도체 레버리지 상품인 '삼전닉스'도 개인 투자자들의 손실을 초래했으며, 향후 추가 하락시 손절 매물이 쏟아..."
news_20260605_섹터_0012,홍대입구 난리나겠네…젠슨황 오늘 재계 총수들과 ‘삼겹살 소주 회동’,2026-06-05,07:58,섹터,"반도체와 AI 산업에서 활약하고 있는 엔비디아의 젠슨 황 CEO가 7개월 만에 한국을 방문, SK그룹, 현대차그룹, LG그룹, 네이버 등 주요 기업 총수들과 만찬 회동을 갖는다. 이 자리에서는 고대역폭 메모리(HBM), AI 데이터센터, 자율주행, 로봇, 피지컬 AI 등 협력 방안이 논의될 것으로 예상된다. 엔비디아는 AI 반도체 공급과 AI 데이터센터 확대 측면에서 SK그룹과 협력하고 있으..."
news_20260605_섹터_0032,[속보] 젠슨 황 “한국에 몇가지 깜짝 선물 준비돼 있어”,2026-06-05,13:51,섹터,"젠슨 황 엔비디아 CEO가 한국을 방문해 AI 반도체, 고대역폭 메모리(HBM), 피지컬 AI, 로봇 등 협력 방안을 논의할 예정이다. 이번 방문은 한국의 파트너와 고객사들에 대한 감사의 뜻을 전하고, 한국 시장의 성장을 강조하는 목적으로 이루어졌다. 황 CEO는 내년이 큰 해가 될 것이라고 예측하며, 하반기에는 상반기보다 규모가 커질 것이라고 전망했다. 또한, 이번 방문에서 깜짝 선물이 공..."
news_20260605_섹터_0022,[MK 부동산단신] 동수원 사거리코너 건물 ‘통’ 임대,2026-06-05,09:35,섹터,"반도체·전자 업황은 안정세를 유지하고 있으며, 주요 기업들의 투자는 지속되고 있다. 삼성전자와 SK하이닉스는 각각 2023년까지 22조원과 13조원 규모의 반도체 투자를 계획하고 있다. 반면, 수급과 가격은 불안정한 상태로, 전반적으로 수요가 증가하면서 가격 상승세가 지속되고 있다. 투자면에서는 반도체 설비 투자 증가와 함께, 인프라 구축과 신기술 개발에 대한 투자가 늘고 있다."
news_20260605_종목_0060,스페이스X 상장 前 … 자금 블랙홀 현실로,2026-06-05,17:52,종목,"반도체 시장의 불황으로 인해 글로벌 증시가 조정을 겪고 있으며, 이에 따라 삼성전자는 6.40% 급락했다. 스페이스X의 IPO 예정으로 대규모 자금 유입이 예상되나, 이는 대형 펀드들이 빅테크 주식을 매도해야 하는 상황을 초래할 것으로 보인다. 이로 인해 미국 기술주뿐만 아니라 국내 반도체 업종에도 영향을 미쳤으며, 삼성전자는 8038.10까지 하락하며 매도 압력에 직면했다."
news_20260605_종목_0062,원화값 1555원까지 밀려 … 외국인 주식 팔고 수출기업은 환전 늦춰,2026-06-05,17:58,종목,"외국인 투자자의 20거래일 연속 매도세와 수출기업들의 달러 보유 확대로 인해 원화가격이 급락, 1550원에 근접하는 최저치를 기록했다. 이는 삼성전자와 SK하이닉스 등 반도체주 급등 이후 차익실현과 리밸런싱에 따른 외국인의 순매도 증가와 수출기업들의 달러 보유 확대로 인한 달러 수요 증가로 인한 것이다. 미국의 금리 인상 가능성까지 고려하면 원화가 과거 금융위기 때보다 더 낮은 수준으로 떨어..."
news_20260605_섹터_0009,"암테크시스템즈, 반도체 패키징 사업 확대 자금 조달…2026년 흑자전환 전망",2026-06-05,04:50,섹터,"반도체 패키징과 첨단 기판 사업을 확대하기 위한 신규 공모 자금 조달 계획이 발표되었습니다. 2026년 매출은 8,340만 달러로 예상되며, 이는 EPS 0.32달러로 흑자전환을 의미합니다. AI와 파워 반도체 시장의 성장으로부터 수혜를 볼 것으로 기대되며, 조달된 자금은 사업 성장과 M&A에 활용될 예정입니다."
news_20260605_섹터_0018,‘브로드컴 쇼크’에 혼조 마감…다우 1.7%↑·나스닥 0.1%↓[뉴욕증시],2026-06-05,09:21,섹터,"뉴욕증권거래소에서 다우존스30 산업평균지수는 사상 최고치를 경신했으나, S&P500지수와 나스닥지수는 혼조세로 마감했다. 반도체 업종의 약세로 인해 기술주 투자 심리는 위축되었고, 메모리 반도체 종목은 차익 실현 매물로 하락했다. 반면 금융주와 헬스케어주는 강세를 보였으며, 유나이티드헬스와 제약주, 은행주 등이 상승했다. 국제 유가는 중동 긴장 완화 소식에 하락하여 브렌트유와 WTI가 각각..."
news_20260605_섹터_0021,“지방선거 끝났다고 계좌가 시퍼렇네요”…코스피 ‘패닉셀링’ 5%대 급락,2026-06-05,09:33,섹터,"코스피가 미국 반도체주 하락에 따른 영향으로 4.42% 하락 출발, 장중 5.78% 폭락하며 8100선 붕괴 위협을 받았다. 업종별로 전기·전자, 제조, 기계·장비 등이 내리고 있으며, 반면 음식료·담배, 전기·가스, 섬유·의류 등은 상승세를 보였다. 주요 기업 중 삼성전자, SK하이닉스, 현대차 등이 약세를 보였고, HD현대중공업, KB금융은 강세를 보였다. 코스닥은 3.03% 하락했다."
news_20260605_섹터_0010,“우주의 기운 모여든 제2의 반도체 ” … K뷰티 신화 만든 3개 축,2026-06-05,05:00,섹터,"K-뷰티 산업이 반도체와 함께 한국의 주요 수출품으로 부상하고 있으며, 지난해 화장품 수출액이 사상 최대치인 114억3000만 달러를 기록했다. 미국 시장에서 확고한 입지를 구축하고 유럽과 중남미로 수출 베이스를 넓혀가고 있다. 이는 한류 열풍 뿐 아니라 구조적 변화로 설명될 수 있으며, 투자자들은 K-뷰티 산업의 장기 성장 가능성을 판단해야 한다."
news_20260605_섹터_0013,[속보] 4월 경상수지 282.9억 달러 ‘흑자’… 반도체 호조에 36개월 연속 흑자,2026-06-05,08:01,섹터,"반도체와 전자 제품 수출 급증으로 4월 경상수지 379억3000만 달러 흑자를 기록, 사상 두 번째로 큰 규모를 보였다. 상품수지도 338억8000만 달러로 역대 두 번째로 큰 규모를 달성했으며, 수출은 전년 동월 대비 54.5% 증가한 905억9000만 달러였다. 비IT 품목도 석유 제품 가격 상승으로 높은 증가세를 보였으며, 수입은 16.1% 증가한 567억 달러였다. 서비스수지는 24억..."
news_20260605_섹터_0020,‘검은 금요일’ 코스피 5%대 급락… 반도체 투톱 ‘휘청’,2026-06-05,09:27,섹터,"코스피지수는 5.54% 하락한 8160.59에 마감했으며, 코스닥지수도 4.5% 하락해 1002.44를 기록했다. 이날 급락의 주요 원인은 삼성전자와 SK하이닉스의 주가 급락으로, 각각 6.4%와 9.92% 하락했다. 원·달러 환율은 9.4원 상승한 1539.1원으로 마감했다."
news_20260605_섹터_0025,"[MK시그널] 한솔테크닉스, 반도체 부품 시장 진출 및 중장기 실적 성장 기대감 등에 주가 상승세, MK시그널 추천 후 상승률 15.18%",2026-06-05,10:16,섹터,"한솔테크닉스 주가가 상승세를 보이며 12,800원까지 오르며 2.73% 상승한 상태다. MK시그널은 AI 4호를 통해 한솔테크닉스를 매수 추천했으며, 현재 14.29%의 평가손익 수익률을 기록하고 있다. 한솔테크닉스는 900억 원 규모의 유상증자를 통해 반도체 테스트 부품 시장에 진출하고, 비용 효율화를 위한 구조 조정을 진행 중이다. MK시그널은 2026년 6월 30일까지 고객 감사 이벤트..."
news_20260605_종목_0057,"""스페이스X 상장땐 빅테크서 950억弗 이탈""…K반도체株도 비상",2026-06-05,17:45,종목,"스페이스X의 나스닥 상장이 임박하면서 글로벌 증시가 거대한 자금 이동을 맞이하게 됐다. 나스닥100 지수 편입과 함께 패시브 투자자금의 대규모 유입이 예상되며, 이로 인해 미국 빅테크 주식과 국내 반도체·성장주에 영향을 미칠 수 있다. 특히, 스페이스X 상장으로 인해 기존 중소형주가 지수에서 밀릴 가능성도 있으며, 국내 일반투자자들은 ETF를 통해 투자할 수 있는 대안을 찾고 있다."
news_20260605_섹터_0037,4월 경상수지 283억달러 '역대 2위',2026-06-05,17:46,섹터,"반도체 슈퍼 사이클로 인해 지난 4월 우리나라의 국제 교역 흑자는 43조원을 넘었다. 경상수지는 282억9000만달러 흑자를 기록하며, 36개월 연속 흑자 흐름을 이어갔다. 올해 누적 경상수지 흑자는 1026억7000만달러로 전년 대비 4.3배 증가했다. 4월 수출은 905억9000만달러로 전년 대비 54.5% 증가했으며, 반도체 수출이 171.4% 늘어난 320억4000만달러를 기록했다...."
news_20260605_섹터_0015,"18년전 서울대서 나온 ‘대박’ 예언…젠슨 황 “CPU 성능 한계, GPU로 극복”",2026-06-05,08:47,섹터,"엔비디아의 젠슨 황 CEO는 2008년 서울대학교에서 강연을 통해 CPU 중심 컴퓨팅의 한계를 지적하며 GPU 기반 병렬처리 시대를 예측했다. 그는 발열, 메모리, ILP의 한계를 언급하며 GPU의 중요성을 강조했다. 현재 GPU는 딥러닝과 AI에서 핵심 인프라로 자리 잡았으나, 메모리 병목 문제는 여전히 해결되지 않았다. 황 CEO는 가상 세계와 메타버스의 가능성을 예측했으며, 이는 로블록..."
news_20260605_섹터_0026,[MK 골든크로스 돌파종목 : 현대백화점(069960) & 팸텍(271830)],2026-06-05,10:16,섹터,"반도체·전자 업황에서는 팸텍이 26년 1분기 연결 매출 9,501억원 중 카메라모듈과 반도체 분야에서 고사양 제품을 공급하며 성장세를 보이고 있다. 팸텍은 20일 이평선 돌파의 골든크로스 발생 후 29.96% 상승하며 주목받고 있다. 반면, 현대백화점은 백화점과 아울렛을 운영하며 다양한 고객 니즈를 충족시키고 있으나, 주가 상승폭은 14.78%로 팸텍에 비해 작다."
news_20260605_종목_0052,"손목 위 갤럭시 워치, ‘헬스케어’ 판 흔든다",2026-06-05,16:58,종목,"삼성전자는 2027년 5090억달러 규모의 글로벌 디지털 헬스케어 시장에서 선도적인 역할을 기대하며, 하반기 출시 예정인 갤럭시 워치에 생체 징후, 심장 건강 점수, 일일 유산소 부하 등 다양한 신규 기능을 탑재했다. 이들 기능은 사용자의 건강 상태를 AI 기반으로 분석해 직관적으로 제공함으로써 사용자 경험을 향상시킬 것으로 기대된다."
news_20260605_경제_0003,발칸반도 첫 경제동맹… 한-세르비아 CEPA 전격 타결,2026-06-05,15:19,경제,"한국이 세르비아와 체결한 포괄적경제동반자협정(CEPA)에 따라 세르비아는 한국의 반도체와 전기전자 제품에 대해 최대 25%까지 부과되던 관세를 철폐하고, 자동차 부품 전품목에 대한 관세도 즉시 철폐한다. 또한 세르비아는 친환경차 시장 개방을 약속하며, 한국산 화장품에 대한 관세도 없어진다. 이차전지, 반도체 등 첨단산업 핵심 원자재인 리튬, 코발트, 니켈 등에 대한 세르비아의 관세도 즉시 또..."
news_20260605_경제_0005,한·세르비아 CEPA 체결 반도체·가전 관세 철폐,2026-06-05,17:46,경제,"한국은 세르비아와 포괄적경제동반자협정(CEPA)을 체결하여, 세르비아는 한국의 반도체와 전기전자 제품에 대해 관세를 철폐하고, 친환경차 시장과 자동차 부품에 대한 관세를 즉시 철폐한다. 또한 한국은 세르비아산 리튬 등 첨단산업 핵심 원자재에 대한 관세를 철폐하거나 5년 내에 철폐한다. 이 협정으로 전체 품목의 90.2%, 수입액 기준 96% 이상의 관세가 철폐되며, 한국의 첨단산업 핵심 원자..."
news_20260605_섹터_0034,"“구매액 20%, 상품권으로 드려요”…삼성전자, 4000억 통큰 보답",2026-06-05,15:00,섹터,"삼성전자는 성과급 문제로 고개를 숙인 사장단의 결정을 이행하기 위해 '국민과 함께, 감사 페스티벌'을 실시한다. 이 행사는 오는 8일부터 4주간 진행되며, 모든 고객에게 구매 금액의 20%에 해당하는 온누리상품권을 지급하여 총 4000억원 규모의 혜택을 제공한다. 또한, 제복 공무원들에게는 추가로 10%의 혜택을 주어 총 30%의 혜택을 받을 수 있다. 이 행사는 온라인 '삼성전자 패밀리몰'..."
news_20260605_종목_0053,[필동정담] K자 양극화,2026-06-05,17:24,종목,"반도체 호황이 삼성전자와 SK하이닉스의 성과를 높이고 투자자들에게 큰 수익을 가져다주었지만, 이는 사회적 양극화를 심화시켜 서민들의 박탈감을 증가시켰다. 1분기 소득 하위 20% 가구의 실질흑자액은 최저 수준을 기록한 반면, 상위 20% 가구의 실질흑자액은 최고치를 나타냈다. 이로 인해 인플레이션과 집값 상승, 명품 매출 증가 등의 문제를 초래했다. 경제적 불평등이 심화되면 사회 불안을 야기..."
news_20260605_종목_0056,'5조 사회환원 약속' 삼성 통크게 쏜다,2026-06-05,17:36,종목,"삼성전자는 반도체와 AI 사업의 성과를 사회와 공유하기 위해 '국민 감사 페스티벌'을 실시, 제품 구매 고객에게 온누리상품권을 지급한다. 이 행사는 8일부터 4주간 진행되며, 제품 구매금액의 20%에 해당하는 상품권이 제공된다. 특히, 군인, 경찰, 소방관 등 제복 공무원에게는 구매금액의 30%에 해당하는 혜택을 제공한다. 이번 프로젝트는 4000억원 규모로, 소비 진작과 지역경제 활성화를..."
news_20260605_종목_0058,"""직원들이 삼전닉스 얘기만…"" 박탈감 커지는 中企",2026-06-05,17:45,종목,"삼성전자와 SK하이닉스의 성과급 지급이 대기업과의 임금 격차를 더욱 벌리게 만들고 중소·중견기업은 인력이탈 문제에 직면해 있다. 최근 8년간 300인 이상 기업 생산직의 월평균 임금총액은 33% 증가했으나, 중소기업은 대기업과의 임금 격차가 커져 인재 확보에 어려움을 겪고 있다. 특히 반도체 하청업체들은 대기업의 성과급 지급으로 인해 인력이탈이 심각한 문제로 대두되고 있다."
news_20260605_종목_0059,현대차 '이름표' 달린 ETF도 쏟아진다,2026-06-05,17:51,종목,"삼성전자는 반도체 대형주에서 벗어나 현대차그룹에 투자 열풍이 확산되고 있는 가운데, 현대차와 그룹 계열사에 집중된 ETF 상품들이 시장에서 주목받고 있다. 삼성자산운용은 'KODEX 현대차로보틱스밸류체인TOP3플러스' ETF를 출시 예정으로, KB자산운용의 'RISE 현대차고정피지컬AI'는 6000억원 이상의 자금을 끌어모았다. 또한, 하나자산운용과 우리자산운용은 채권혼합형 ETF를 출시하거..."
news_20260605_종목_0047,만년 저평가 뚫고 불기둥…LG의 시간이 왔다 [스페셜 리포트],2026-06-05,11:03,종목,"LG그룹의 주가가 급등하고 있으며, 이는 LG전자, LG CNS, LG이노텍 등 주요 계열사의 AI와 로봇 사업 확장에 따른 것으로 분석된다. 특히 LG전자는 로봇용 액추에이터 사업에 진출하여 향후 급증할 예정인 로봇 시장에서 강한 입지를 구축하고 있다. LG그룹은 AI 반도체 기판 호황과 로봇 사업 호재를 활용하여 주가가 치솟았으며, 이는 LG와 엔비디아의 협력 가능성을 시장에서 높게 평가..."
news_20260605_종목_0048,‘금리 인상’ 정해진 미래…영끌·빚투족 비상,2026-06-05,14:12,종목,"한국은행이 기준금리를 연 2.5%로 여덟 차례 연속 동결하면서도 향후 금리 인상을 암시했다. 6개월 후 금리 전망 점도표에선 3%대를 제시한 위원이 다수로, 금리 인상의 가능성이 높아졌다. 증시 신용공여 잔고가 사상 최대치인 37조원을 기록하며 빚투 열기와 함께 증시 변동성이 커질 수 있다는 우려가 제기되었다. 특히, 저금리 기간에 대출을 받은 차주들이 금리 인상에 따른 추가 부담을 호소하고..."
news_20260605_섹터_0016,“고점에 물렸는데 어떡하죠”…삼성전기 21%·LG이노텍 35% 급락,2026-06-05,08:55,섹터,"반도체 및 전자 부품 업계에서는 AI 투자 확대로 인해 기판과 MLCC 등 부품주가 급등한 후 약세를 보이고 있다. 삼성전기와 LG이노텍의 주가는 각각 21.7%와 35.3% 하락하며 고점에서 밀렸다. MLCC와 FC-BGA는 AI 서버와 데이터센터 등에 필수적인 부품으로 주목받고 있으며, 특히 MLCC의 공급 부족이 예상된다. 증권가는 단기 과열 후 차익 실현으로 인한 조정을 예상하지만,..."
news_20260605_섹터_0024,"7개월 만에 한국 방문 젠슨 황, 첫 일정은 PC방…누구 만나길래",2026-06-05,09:56,섹터,"엔비디아의 젠슨 황 CEO가 5일 한국을 방문해 T1 PC방과 국내 주요 기업인들을 차례로 만난다. 황 CEO는 T1 선수단과 만남을 통해 e스포츠 산업 활성화 방안을 논의하고, SK그룹, 현대차그룹, LG그룹, 네이버 등과 만찬 회동을 통해 AI 반도체, 로보틱스, 피지컬 AI, AI 데이터센터 인프라 등 협력 방안을 논의할 예정이다. 이 회동은 성수동에서 홍대입구로 장소가 변경되며, 친근..."
news_20260605_섹터_0027,"깐부치킨 이어 이번엔 ‘형님’…젠슨 황, 오늘 밤 홍대서 삼겹살에 소주 마신다",2026-06-05,11:23,섹터,"엔비디아의 젠슨 황 CEO가 5일 한국을 방문, 국내 주요 기업인들과 만찬 회동을 가질 예정이다. 이 회동에는 최태원 SK그룹 회장, 정의선 현대차그룹 회장, 구광모 LG그룹 회장, 이해진 네이버 의장 등이 참석하며, AI 반도체, 로보틱스, 피지컬 AI, AI 데이터센터 인프라 등 미래 기술 협력 방안을 논의할 예정이다. 회동 장소는 홍대입구의 삼겹살 전문점 '형님 저요'로 결정되었다."
news_20260605_섹터_0028,"‘몸이 열 개라도 부족하겠네’…젠슨 황, 오늘 방한해 ‘AI·자율주행·로봇’ 초밀착 행보",2026-06-05,11:27,섹터,"엔비디아 젠슨 황 CEO가 8개월 만에 방한하며 국내 대기업 총수들과 게임사, 로봇 스타트업, 대학 연구진 등과의 만남을 가진다. 이번 방한은 AI 반도체 공급망 확장과 함께 자율주행, 로봇 분야에서의 협력 강화를 목표로 한다. 황 CEO는 T1 PC방 방문, 만찬회동, 예능 프로그램 참여, 야구 시구, 게임사 리더들과의 만남 등을 통해 한국 기업들과의 관계를 강화하고, AI 데이터센터 구축..."
news_20260605_섹터_0030,[속보] 젠슨 황 “협력사·고객사에 감사 전하고 싶어 한국 방문”,2026-06-05,13:45,섹터,"엔비디아의 젠슨 황 CEO가 5일 서울에 입국했다. 이번 방문은 반도체와 전자 산업의 글로벌 동향을 반영하며, 엔비디아의 한국 시장 확장과 협력 강화를 위한 것으로 보인다."
news_20260605_섹터_0031,[속보] 젠슨 황 “삼성·SK·LG 등 여러 기업과 많은 미팅 예정”,2026-06-05,13:51,섹터,"엔비디아의 젠슨 황 CEO가 5일 서울을 방문, 국내 주요 기업 총수들과 회동을 가진 것으로 알려졌다. 이번 방문은 반도체와 전자 업계의 협력 강화와 기술 교류를 위한 것으로 보인다."
news_20260605_종목_0051,"고래가 된 개미, 증시 판을 바꿨다 [편집장 레터]",2026-06-05,16:41,종목,"한국 증시의 주도권이 개인 투자자 '개미'에게 넘어갔다. 1997년 IMF 외환위기 이후 외국인 투자자들이 주도했으나, 코로나 팬데믹 이후 개인 투자자들이 주식 시장에서 활약하며 외국인 투자자의 비중이 감소했다. 현재 코스피는 급등세를 보이면서 삼성전자와 SK하이닉스의 실적도 긍정적으로 반영되고 있으나, 정부는 변동성을 관리하고 과열을 경계해야 한다."
news_20260605_종목_0061,'영업익 N%' 역습 … 중기는 등골 휜다,2026-06-05,17:52,종목,"삼성전자와 SK하이닉스의 대규모 성과급으로 인해 중소·중견 기업과의 임금 격차가 확대되고 있어 삼성전자의 생산직 임직원들에게 이중고를 겪고 있다. 지난 8년간 중소기업 생산직 임금은 38% 상승했지만, 300인 이상 대기업은 33%만 상승한 반면, 대기업과의 임금 격차는 2016년 188만원에서 2024년 234만원으로 더욱 벌어졌다. 특히 대기업의 성과급이 높아짐에 따라 중소기업은 인력 이..."
news_20260605_섹터_0039,"[속보] 젠슨 황, 홍대 삼겹살집 도착…최태원·구광모·이해진과 회동",2026-06-05,19:13,섹터,"반도체와 전자 산업 업황은 안정세를 유지하고 있으며, 주요 기업들은 실적 개선과 투자를 진행 중이다. 엔비디아는 CEO인 젠슨 황이 SK그룹, LG그룹, 네이버 등 주요 기업 총수들과의 만남을 계획하고 있어 산업 협력에 대한 기대감이 높아지고 있다. 이들 기업들은 수요 증가와 수급 불안정으로 인한 가격 상승을 겪고 있으며, 향후 수요 전망과 투자 계획을 논의할 것으로 예상된다."
news_20260605_섹터_0040,최태원·구광모·이해진과 ‘삼소 회동’…젠슨 황 “아주 많은 비즈니스 가져왔다” [영상],2026-06-05,19:27,섹터,"엔비디아의 젠슨 황 CEO가 7개월 만에 한국을 방문해 SK그룹, LG그룹, 네이버 등 주요 그룹 총수들과 삼겹살과 소주를 즐기며 회동을 가졌다. 황 CEO는 한국과의 협력을 확대하고 AI 반도체, 피지컬 AI, 로봇, 데이터센터 등 다양한 분야에서 비즈니스를 확장할 계획이라고 밝혔다. 그는 이날 삼소 회동에서 한국을 위한 깜짝 선물도 준비하고 있다고 언급하며, 방한 첫 일정으로 T1 e스포..."
news_20260605_경제_0007,“외국인 연일 조 단위로 던지더니”…환율 ‘초비상’ 1550원선도 돌파,2026-06-05,23:11,경제,"원달러 환율이 1550원선을 돌파하며 상승세를 보이며 17년 3개월 만에 가장 높은 수준으로 치솟았다. 미국 고용 호조로 인해 달러 강세와 함께 달러 인덱스가 99.658까지 상승했다. 외국인의 주식 매도와 중동 전쟁 장기화로 원화 약세 압력이 커졌으며, 이에 달러 실수요가 증가해 환율을 끌어올렸다. 외환당국의 구두개입은 효과가 미미했고, 경제부총리 겸 재정경제부 장관은 불안 심리 확산을 우..."
news_20260605_섹터_0033,"“초과이익 분배, 명백한 재투자”…노동장관, 계약단가 조정 제시",2026-06-05,14:42,섹터,"김영훈 고용노동부 장관은 대기업의 AI 초과이익 분배 방안을 논의하며 협력사 계약 단가 조정을 제시했다. 그는 사회적 대화를 통해 새로운 분배 규칙을 마련해야 한다고 강조하고, 삼성전자의 성과와 협력업체들의 기여를 언급했다. 김 장관은 초과이익 분배가 공산주의가 아니며 명백한 재투자라고 설명했고, 성과급 양극화가 청년 쏠림과 중소기업 구인난을 야기할 수 있다고 우려했다. 향후 삼성전자는 중장..."
news_20260605_섹터_0008,“20년 걸린다더니 2년내 승부 본다고?” … 이미 시작된 양자컴 전쟁,2026-06-05,04:00,섹터,양자 컴퓨팅 분야에서 구글과 마이크로소프트가 주도권을 다퉁니다. 구글은 연례 개발자 회의에서 비밀병기 칩인 '마요라나2'를 공개하고 2029년 상용화를 목표로 하고 있습니다. 양자 컴퓨터는 양자의 특성인 얽힘을 이용해 계산 속도를 크게 높일 수 있어 반도체와 전자 업계에 혁신을 가져올 것으로 기대됩니다.
